               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 143,             0.02976,            0.011437,           0.0023241,             0.98224,             0.93038,             0.97675,             0.72318,            0.024595,           0.0055141,           0.0011849,            0.005314,            0.005314,            0.005314
                 144,            0.028286,            0.012706,           0.0022272,             0.91579,             0.92265,             0.95633,             0.65349,            0.025596,           0.0055065,           0.0011581,            0.005281,            0.005281,            0.005281
                 145,            0.029857,            0.013529,           0.0019422,             0.95036,             0.94161,             0.97072,             0.70472,            0.024906,           0.0054111,           0.0011488,            0.005248,            0.005248,            0.005248
                 146,            0.029526,            0.011618,           0.0021797,              0.9372,             0.93901,             0.95626,             0.70739,            0.024902,            0.005415,           0.0011218,            0.005215,            0.005215,            0.005215
                 147,            0.028729,            0.011008,            0.002518,             0.92398,             0.93495,             0.96034,             0.71904,            0.024872,           0.0054026,           0.0011007,            0.005182,            0.005182,            0.005182
                 148,            0.029488,            0.013527,           0.0022823,             0.93225,             0.93753,             0.96904,             0.73411,            0.025571,           0.0054531,           0.0011028,            0.005149,            0.005149,            0.005149
                 149,            0.029318,            0.013215,           0.0021709,             0.94484,             0.93031,             0.96602,             0.73262,            0.026897,           0.0054617,           0.0011168,            0.005116,            0.005116,            0.005116
                 150,            0.028501,            0.011103,           0.0021739,             0.94558,             0.93365,             0.97084,             0.74366,            0.025506,           0.0054588,           0.0011214,            0.005083,            0.005083,            0.005083
                 151,            0.029277,            0.013306,           0.0024309,             0.97245,             0.92295,             0.97123,             0.71465,            0.025776,           0.0054331,           0.0011506,             0.00505,             0.00505,             0.00505
                 152,            0.029324,            0.012013,           0.0021895,             0.96867,             0.92167,             0.97137,              0.7527,            0.024386,           0.0054121,           0.0011809,            0.005017,            0.005017,            0.005017
                 153,             0.02615,            0.012067,           0.0026602,             0.96464,             0.91604,             0.97167,             0.74544,            0.024584,           0.0054073,           0.0011647,            0.004984,            0.004984,            0.004984
